AppId, UserId, TimeStamp, OnBattery, ScreenOn, BatterySaverActive, LowPowerEpochActive, Foreground, InteractivityState, Container, Committed, TimeInMSec, MeasuredBitmap, EnergyLoss, CPUEnergyConsumption, SocEnergyConsumption, DisplayEnergyConsumption, DiskEnergyConsumption, NetworkEnergyConsumption, MBBEnergyConsumption, OtherEnergyConsumption, EmiEnergyConsumption, CPUEnergyConsumptionWorkOnBehalf, CPUEnergyConsumptionAttributed, TotalEnergyConsumption
\Device\HarddiskVolume5\Windows\System32\svchost.exe [netsvcs] [seclogon], S-1-5-18, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59986, b000000000, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
\Device\HarddiskVolume5\Windows\System32\svchost.exe [netsvcs] [XblAuthManager], S-1-5-18, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60006, b000000000, 0, 190, 0, 0, 0, 0, 0, 0, 0, 116, 0, 190
\Device\HarddiskVolume5\Windows\System32\MusNotification.exe, S-1-5-18, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60003, b000000000, 0, 6397, 0, 0, 201, 0, 0, 0, 0, 0, 1018, 6598
\Device\HarddiskVolume5\Windows\System32\DriverStore\FileRepository\iclsclient.inf_amd64_75ffca5eec865b4b\lib\SocketHeciServer.exe, S-1-5-18, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 1050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1050
\Device\HarddiskVolume5\Windows\System32\svchost.exe [netsvcs] [UsoSvc], S-1-5-18, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 1731, 0, 0, 12, 0, 0, 0, 0, 429, 52, 1743
\Device\HarddiskVolume5\Windows\System32\MoUsoCoreWorker.exe, S-1-5-18, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 16077, 0, 0, 507, 0, 0, 0, 0, 157, 7238, 16584
\Device\HarddiskVolume5\Windows\System32\SgrmBroker.exe, S-1-5-18, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 2543, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2543
\Device\HarddiskVolume5\Windows\System32\svchost.exe [wusvcs] [WaaSMedicSvc], S-1-5-18, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 3853, 0, 0, 19, 0, 0, 0, 0, 535, 118, 3872
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [StorSvc], S-1-5-18, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 472, 0, 0, 0, 0, 0, 0, 0, 4837, 0, 472
\Device\HarddiskVolume5\Windows\System32\svchost.exe [netsvcs] [lfsvc], S-1-5-18, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 2330, 0, 0, 0, 0, 0, 0, 0, 0, 576, 2330
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [DsSvc], S-1-5-18, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60000, b000000000, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
\Device\HarddiskVolume5\Windows\System32\svchost.exe [GraphicsPerfSvcGroup] [GraphicsPerfSvc], S-1-5-18, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 20671, 0, 0, 0, 0, 0, 0, 0, 0, 98, 20671
\Device\HarddiskVolume5\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe, S-1-5-18, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 2779, 0, 0, 0, 0, 0, 0, 0, 0, 79, 2779
\Device\HarddiskVolume5\ProgramData\Microsoft\Windows Defender\Platform\4.18.2103.7-0\MsMpEng.exe, S-1-5-18, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 3168660, 0, 0, 234843, 0, 0, 0, 0, 18986, 72, 3403503
\Device\HarddiskVolume5\Windows\System32\vmcompute.exe, S-1-5-18, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 1355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1355
\Device\HarddiskVolume5\Program Files (x86)\Common Files\Steam\SteamService.exe, S-1-5-18, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 5470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5470
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalServiceNoNetworkFirewall], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 4283, 0, 0, 0, 0, 0, 0, 0, 63, 76, 4283
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [TimeBrokerSvc], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59986, b000000000, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalServiceNoNetwork] [DPS], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 24235, 0, 0, 660, 0, 0, 0, 0, 0, 4194, 24895
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalService] [bthserv], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 214, 0, 0, 0, 0, 0, 0, 0, 48, 11, 214
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [BTAGService], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59986, b000000000, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalService] [EventSystem], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59986, b000000000, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalService] [SstpSvc], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59986, b000000000, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalServiceNoNetwork], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 2072, 0, 0, 0, 0, 0, 0, 0, 132, 0, 2072
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [EventLog], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 624, 0, 0, 539, 0, 0, 0, 0, 0, 0, 1163
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalService] [BthAvctpSvc], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [Dhcp], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 7585, 0, 0, 0, 0, 0, 0, 0, 392, 0, 7585
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalService] [WdiServiceHost], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59986, b000000000, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalService] [FontCache], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 1555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1555
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalService] [DispBrokerDesktopSvc], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59986, b000000000, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalService] [nsi], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 285
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalServiceNetworkRestricted], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 166444, 0, 0, 0, 0, 0, 0, 0, 90555, 51, 166444
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalService], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59986, b000000000, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalService] [PhoneSvc], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59986, b000000000, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [WinHttpAutoProxySvc], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 2178, 0, 0, 0, 0, 0, 0, 0, 19, 202, 2178
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalService] [netprofm], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 4725, 0, 0, 0, 0, 0, 0, 0, 874, 1, 4725
\Device\HarddiskVolume5\Windows\System32\WUDFHost.exe, S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [lmhosts], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalServiceAndNoImpersonation] [SSDPSRV], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 414
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [NgcCtnrSvc], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59986, b000000000, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [RmSvc], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalService] [CDPSvc], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 1259, 0, 0, 0, 0, 0, 0, 0, 24, 258, 1259
\Device\HarddiskVolume5\Windows\System32\audiodg.exe, S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 4783062, 0, 0, 0, 0, 0, 0, 0, 4385, 0, 4783062
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalService] [LicenseManager], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60006, b000000000, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [wscsvc], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 135, 0, 0, 0, 0, 0, 0, 0, 2, 0, 135
\Device\HarddiskVolume2\Applications\Games\Clients\Origin\OriginWebHelperService.exe, S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 18986, 0, 0, 870, 28, 0, 0, 0, 0, 35, 19884
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalServiceAndNoImpersonation] [QWAVE], S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59992, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume5\ProgramData\Microsoft\Windows Defender\Platform\4.18.2103.7-0\NisSrv.exe, S-1-5-19, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 23042, 0, 0, 0, 0, 0, 0, 0, 0, 18986, 23042
\Device\HarddiskVolume5\Windows\System32\svchost.exe [NetworkService] [Dnscache], S-1-5-20, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 16212, 0, 0, 0, 220, 0, 0, 0, 64605, 0, 16432
\Device\HarddiskVolume5\Windows\System32\svchost.exe [NetworkService] [LanmanWorkstation], S-1-5-20, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 311
\Device\HarddiskVolume5\Windows\System32\svchost.exe [RPCSS], S-1-5-20, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 10992, 0, 0, 0, 0, 0, 0, 0, 4703, 631, 10992
\Device\HarddiskVolume5\Windows\System32\svchost.exe [NetworkService] [CryptSvc], S-1-5-20, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 802, 0, 0, 996, 2, 0, 0, 0, 4, 2, 1800
\Device\HarddiskVolume5\Windows\System32\svchost.exe [NetworkService] [NlaSvc], S-1-5-20, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 2292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2292
\Device\HarddiskVolume5\Windows\System32\wbem\WmiPrvSE.exe, S-1-5-20, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60003, b000000000, 0, 648, 0, 0, 0, 0, 0, 0, 0, 689, 21, 648
\Device\HarddiskVolume5\Windows\System32\svchost.exe [NetworkService] [DoSvc], S-1-5-20, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 18405, 0, 0, 500, 43, 0, 0, 0, 0, 5620, 18948
\Device\HarddiskVolume2\Applications\Tools\PostgreSQL\13\bin\postgres.exe, S-1-5-20, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 2654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2654
\Device\HarddiskVolume5\Windows\System32\conhost.exe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122
\Device\HarddiskVolume5\Windows\System32\sihost.exe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 654, 0, 0, 0, 0, 0, 0, 0, 915, 15, 654
\Device\HarddiskVolume5\Windows\System32\ctfmon.exe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 6568, 0, 0, 0, 0, 0, 0, 0, 494, 133, 6568
\Device\HarddiskVolume5\Windows\System32\svchost.exe [UnistackSvcGroup] [WpnUserService], S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 2691, 0, 0, 44, 0, 0, 0, 0, 1084, 40, 2735
\Device\HarddiskVolume5\Windows\System32\svchost.exe [BthAppGroup] [BluetoothUserService], S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59986, b000000000, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16
\Device\HarddiskVolume5\Windows\System32\svchost.exe [UnistackSvcGroup] [CDPUserSvc], S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 1322, 0, 0, 0, 0, 0, 0, 0, 1183, 0, 1322
\Device\HarddiskVolume5\Windows\System32\svchost.exe [ClipboardSvcGroup] [cbdhsvc], S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 6197, 0, 0, 0, 0, 0, 0, 0, 0, 94, 6197
\Device\HarddiskVolume5\Windows\System32\SettingSyncHost.exe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 569, 0, 0, 605, 0, 0, 0, 0, 0, 0, 1174
\Device\HarddiskVolume5\Windows\System32\taskhostw.exe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 466, 0, 0, 534, 0, 0, 0, 0, 26, 0, 1000
\Device\HarddiskVolume5\Program Files\Tablet\Wacom\Wacom_TouchUser.exe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 404
\Device\HarddiskVolume5\Windows\System32\DriverStore\FileRepository\cui_dch.inf_amd64_efb119a73d6b56f6\igfxEM.exe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 441
\Device\HarddiskVolume5\Windows\System32\dllhost.exe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60005, b000000000, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
\Device\HarddiskVolume5\Windows\System32\RtkAudUService64.exe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59997, b000000000, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62
\Device\HarddiskVolume5\Program Files\Adobe\Adobe Creative Cloud\ACC\Creative Cloud Helper.exe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 58801, 0, 0, 0, 10, 0, 0, 0, 0, 2460, 58811
MicrosoftWindows.Client.CBS_120.2212.551.0_x64__cw5n1h2txyewy, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 1261, 0, 0, 0, 0, 0, 0, 0, 40, 1, 1261
\Device\HarddiskVolume5\Program Files (x86)\Common Files\Adobe\Adobe Desktop Common\IPCBox\AdobeIPCBroker.exe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 45325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45325
\Device\HarddiskVolume5\Windows\System32\DriverStore\FileRepository\wavesapo.inf_amd64_043a570d84e7e965\WavesSvc64.exe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143
\Device\HarddiskVolume5\Program Files (x86)\Adobe\Adobe Sync\CoreSync\CoreSync.exe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 59958, 0, 0, 139, 20, 0, 0, 0, 0, 2532, 60117
\Device\HarddiskVolume5\Windows\System32\RuntimeBroker.exe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76
\Device\HarddiskVolume5\Program Files\Tablet\Wacom\Wacom_TabletUser.exe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60006, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume5\Program Files\Common Files\Adobe\Adobe Desktop Common\HEX\Adobe CEF Helper.exe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 68865, 0, 0, 0, 0, 0, 0, 0, 0, 33, 68865
\Device\HarddiskVolume5\Windows\System32\svchost.exe [AarSvcGroup] [AarSvc], S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109
\Device\HarddiskVolume5\Program Files\Common Files\Adobe\Creative Cloud Libraries\libs\node.exe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 41447, 0, 0, 36, 10, 0, 0, 0, 0, 2446, 41493
\Device\HarddiskVolume5\Program Files\Adobe\Adobe Creative Cloud Experience\libs\node.exe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 76215, 0, 0, 453, 21, 0, 0, 0, 0, 2505, 76689
\Device\HarddiskVolume5\Windows\System32\svchost.exe [UnistackSvcGroup], S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 117, 0, 0, 132, 0, 0, 0, 0, 208, 1, 249
\Device\HarddiskVolume5\Windows\System32\MusNotificationUx.exe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60003, b000000000, 0, 6400, 0, 0, 77, 0, 0, 0, 0, 0, 577, 6477
\Device\HarddiskVolume5\Windows\System32\oobe\UserOOBEBroker.exe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59994, b000000000, 0, 121, 0, 0, 0, 0, 0, 0, 0, 65, 0, 121
\Device\HarddiskVolume5\Users\color\AppData\Local\Microsoft\OneDrive\20.201.1005.0009\FileCoAuth.exe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-19:03:06:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59997, b000000000, 0, 4531, 0, 0, 1590, 0, 0, 0, 0, 0, 35, 6121
